addr,n,hold_med,hold_count,train_n,train_pnl,hold_n,hold_pnl,total_pnl,ev_per_fill,sharpe,max_dd,wr_fill,avg_notional,ev_per_dollar,trades_per_day,span_days,top_coin,top_coin_pct,long_short_ratio,t_stat
0x9417f0013ad79427249dc7be79eb31acad7fa3df,2719,88.04930833333333,72,2186,11189.77734202,533,6408.44953663,17598.22687865,6.4723158803420375,11.695436711024701,582.1769899999999,95.25925925925925,4200.3600155789545,0.0015408955080841872,34.935395256166174,77.829375625,ETH,41.559396837072455,0.6361416361416361,5.402707397071002
0x5d9d19a3e5005225f13780fa10c198f87816670d,5453,1052.161575,130,2938,67727.67040443,2515,72049.94749369,139777.61789812,25.633159343135887,11.37112032922204,3170.91072331999,76.82926829268293,2357.280832731568,0.010874037147891587,61.10635470238762,89.23785466435186,HYPE,18.576930130203557,16.666666666666668,7.868920929369877
0xb3b60a1fd4d8241bfd7b285c3560d75135350582,3444,870.9607166666667,31,1377,136873.78793754,2067,92126.95714303,229000.74508057,66.49266698042102,11.312282978346824,13595.922899999947,72.46722288438617,12345.25533619829,0.00538609086403047,40.01479886583167,86.06815722222223,ETH,35.278745644599304,1.2111251580278128,7.226944192456193
0x81f6b887657b679d9e23153ffcd703e111010240,8625,14.969266666666666,238,7193,17332.24245379,1432,4654.037675,21986.28012879,2.549133927975652,11.284710656596348,3367.2668390000035,77.05576559546314,2441.2456418083952,0.0010441939493181591,98.49788075108219,87.56533576388888,BNB,23.04927536231884,3.2333654773384763,8.263907729448258
0xf97ad6704baec104d00b88e0c157e2b7b3a1ddd1,7776,139.8177,208,4014,105238.95840417,3762,57780.31613308,163019.27453725,20.964412877732766,11.271682819695137,18895.29388735992,76.13370733987844,5533.541560161241,0.003788606744849656,87.00132731793138,89.37794674768519,HYPE,55.516975308641975,1.5918544194107451,5.317259045288302
0x34d3a17095ef7def39a489d63c7c916e673c9ca2,4538,310.57553333333334,29,3572,104151.7199155,966,97878.58815158,202030.30806708,44.51968005003967,11.062560418178537,22449.536497209978,91.88176519567027,2542.8029369714473,0.017508112564579587,55.553505856799646,81.68701380787037,HYPE,76.81798148964302,85.05263157894737,7.090542071267011
0xc0cecc9cc4ab23536045a65c91dc962a04234ee8,1167,149.98453333333333,247,774,1326.290283,393,3039.396604,4365.686887,3.7409484892887743,10.681285070021184,0.8342730000000529,97.05882352941177,906.675775681234,0.0041260046751309745,13.02545663637332,89.59378796296296,HYPE,100.0,691.0,8.265576774250691
0xacf09af6853ba4cbbb838e6032953bd7037b4539,4233,45.590741666666666,200,2880,9020.53530214,1353,4052.69541294,13073.23071508,3.0884079175714625,10.572921419702178,1666.4054420000011,93.01541425818883,2325.7252005165683,0.001327933290177831,47.54794190188812,89.0259353125,ETH,56.484762579730685,0.8986988847583643,7.378786089133713
0x64174450c49242535b4184e3988cc4145b80526c,10000,1092.46185,156,5702,25184.98896294,4298,18287.650367,43472.63932994,4.347263932994,10.547049035106308,3101.786498669995,64.75524475524476,564.927053038481,0.007695265981000699,112.14119557134887,89.17329576388889,TAO,31.69,6.400568181818182,6.73910472179065
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,603,1318.8684250000001,4,355,4192.97424959,248,2858.31408184,7051.28833143,11.693678824925373,10.50943843072371,40.59389341999986,89.65517241379311,683.5221764091965,0.01710797283323965,6.768332957233424,89.09136175925926,@142,41.459369817578775,60.0,7.087193498420598
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,502,441.3642,15,427,91325.60254847,75,18245.197764,109570.80031247,218.26852651886455,10.361735057460518,67.76530200001434,98.61111111111111,5744.4930142205885,0.037996134032809714,6.511877109134607,77.08990688657407,xyz:CL,57.569721115537845,182.0,6.041088377574749
